time_stamp,song,artist
2023-05-05 02:07:23,Spoon,Grace Kelly
2023-05-05 02:10:59,Going Home,Jonathan Butler
2023-05-05 02:15:46,That Beat,The 3 Keys
2023-05-05 02:20:34,M.L. In the Sunshine,Count Basic
2023-05-05 02:25:22,Detour,Boney James
2023-05-05 02:28:59,Come To Me,Brian Culbertson
2023-05-05 02:33:47,Easy Livin',Norman Brown
2023-05-05 02:37:23,Like You Used To,Julia Fordham
2023-05-05 02:43:23,Groove Factor,Skinny Hightower
2023-05-05 02:48:11,Jokers Wild,Paul Hardcastle
2023-05-05 02:52:58,When I See You,Chris Botti
2023-05-05 02:57:46,Havana,Jesse Cook
2023-05-05 03:00:09,Secrets Told,Kim Waters
2023-05-05 03:06:09,Groove With Me,Willie Bradley
2023-05-05 03:11:00,While My Guitar Gently Weeps,Santana/India Arie
2023-05-05 03:14:35,Suede,Marion Meadows
2023-05-05 03:18:10,Take It Uptown,Gino Rosaria
2023-05-05 03:22:57,Groovis,Rick Braun
2023-05-05 03:27:46,In This Love,Gregory Goodloe
2023-05-05 03:31:23,Gypsy Soul,Althea Rene
2023-05-05 03:36:13,Feel The Breeze,Shaun LaBelle/Patrice Rushen
2023-05-05 03:39:48,Only In My Dreams,Acoustic Alchemy
2023-05-05 03:45:14,Steps On The Globe,Keiko Matsui
2023-05-05 03:50:01,Summer Fling,Spyro Gyra
2023-05-05 03:54:51,Summer Madness,Jerald Daemyon
2023-05-05 04:00:51,Uncle Al,Kenny G
2023-05-05 04:05:02,Have Your Cake And Eat It,Chris Standring
2023-05-05 04:08:38,Piermont Nights,Jazz Holdouts
2023-05-05 04:12:50,Secrets of Love,Al Jarreau
2023-05-05 04:17:38,Listen Here,Ronnie Laws
2023-05-05 04:21:12,It's Personal,Jimmy B
2023-05-05 04:24:50,Here She Comes,Boney James
2023-05-05 04:29:06,Coastin',Julian Vaughn
2023-05-05 04:32:42,Corner Pocket,Richard Elliot
2023-05-05 04:38:43,Stand Up!,Roberto Restuccia
2023-05-05 04:42:18,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-05 04:47:42,For the Cool in You,Kirk Whalum f/Rick Braun
2023-05-05 04:51:54,Groove Central,Lemek
2023-05-05 04:57:17,The Spoken Word,Vibes Alive
2023-05-05 05:00:53,Dreaming Of You,Kim Waters
2023-05-05 05:05:38,Nightlife,Jeff Golub & Avenue Blue
2023-05-05 05:10:24,Ridin' The Wave,Vincent Ingala
2023-05-05 05:13:23,Feeling the Way,Norman Brown/Chante Moore
2023-05-05 05:18:09,Vibin' w/Ayers,Najee f/Roy Ayers
2023-05-05 05:22:55,Turkish,Rick Braun
2023-05-05 05:27:41,Overdrive,The JT Project
2023-05-05 05:31:16,Easy,Tim Bowman
2023-05-05 05:36:02,It's All Good,Brian Simpson
2023-05-05 05:39:01,And Now This,Paul Taylor
2023-05-05 05:43:46,Gettin' Over You,Brian Culbertson
2023-05-05 05:46:09,Just Like That,Nick Colionne
2023-05-05 05:49:45,On the Radio,Urban Knights
2023-05-05 05:55:11,Street Talk,Dan Siegel
2023-05-05 05:58:46,It's You,David Sanborn
2023-05-05 06:03:34,Fortune Teller,Fourplay
2023-05-05 06:07:44,The One,Greg Manning/Julian Vaughn
2023-05-05 06:11:56,Friends,Bobby McFerrin
2023-05-05 06:16:08,Realization,Phillip Martin
2023-05-05 06:19:42,Night In the Algarve,Nils
2023-05-05 06:23:54,Just Between Us,Boney James
2023-05-05 06:28:44,Coming Home,Jonathan Butler
2023-05-05 06:33:30,Feel It Still,David Benoit
2023-05-05 06:38:20,Workin' It Out,Jason Jackson
2023-05-05 06:41:19,Orinoco Flow,Enya
2023-05-05 06:45:31,Moon Goddess,Michael Lington
2023-05-05 06:50:18,Third World,Norman Brown
2023-05-05 06:55:11,Silk,Rick Braun
2023-05-05 06:58:46,Homebrew,Patrick Lamb
2023-05-05 07:03:32,Lucky,Ken Navarro
2023-05-05 07:07:44,Forecast,Jazz Funk Soul
2023-05-05 07:12:31,Appreciate,Pete Belasco
2023-05-05 07:17:18,Love Season,Alex Bugnon
2023-05-05 07:23:15,Stone Cold,Pamela Williams
2023-05-05 07:28:02,Laissez Faire,Jeff Lorber
2023-05-05 07:32:49,I Keep Forgettin',Allen Hinds
2023-05-05 07:35:47,So Cool,New Cool Collective
2023-05-05 07:41:46,Rollin' Out,Eric Darius
2023-05-05 07:45:22,I Dont Mind,Maysa
2023-05-05 07:50:46,Lucky Charm,The Rippingtons
2023-05-05 07:55:33,It's You,Lin Rountree
2023-05-05 07:59:47,Body Language,Boney James
2023-05-05 08:04:33, ,
2023-05-05 08:05:09,Sunday Cruise,Althea Rene
2023-05-05 08:08:43,Magic Mirror,Carol Albert
2023-05-05 08:13:31,Groove Zone,Paul Taylor
2023-05-05 08:17:43,You,Regina Belle
2023-05-05 08:21:20,On A Roll,Quintin Gerard W.
2023-05-05 08:25:32,You're Magic,Brian Culbertson
2023-05-05 08:30:20,Beneath the Light,Chuck Loeb
2023-05-05 08:35:43,Woody's Gap,Roberto Vally
2023-05-05 08:37:30,Woody's Gap,Roberto Vally
