time_stamp,song,artist
2023-05-09 09:55:42,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-09 10:02:16,See You At The Get Down,Ragan Whiteside
2023-05-09 10:05:51,Ashland,Randal Clark
2023-05-09 10:08:49,Take Me There,Bob James
2023-05-09 10:15:22,Dreams,Dianne Reeves
2023-05-09 10:20:08,Let's Have a Good Time,The Braxton Brothers
2023-05-09 10:24:17,One for L.C. (For Larry Carlton),Grant Geissman
2023-05-09 10:29:02,Right In There,Kombo
2023-05-09 10:33:48,For the Love in Your Eyes,Jerald Daemyon
2023-05-09 10:39:10,Inside,Kem
2023-05-09 10:45:08,Black Dynamite,Julian Vaughn
2023-05-09 10:48:43,"Right Here, Right Now",David Benoit
2023-05-09 10:53:29,Coming Home,Jonathan Butler
2023-05-09 10:58:16,Summer Nights,Jazz Holdouts
2023-05-09 11:01:50,The Lady in My Life,Stanley Jordan
2023-05-09 11:08:19,Just Like That,Nick Colionne
2023-05-09 11:11:57,Can You Feel It,Rick Braun
2023-05-09 11:16:06,Spoon,Grace Kelly
2023-05-09 11:20:54,Waay Up,Brandon Marceal
2023-05-09 11:24:29,State of Grace,Jeff Lorber
2023-05-09 11:27:30,Missing You,Jackiem Joyner
2023-05-09 11:32:52,Elixir,Fourplay
2023-05-09 11:39:27,Missing You,Randal Clark
2023-05-09 11:43:38,Paradise,Sade
2023-05-09 11:49:01,The Sweetness,Down To The Bone
2023-05-09 11:51:26,Why Not,Marc Antoine
2023-05-09 11:55:38,Full Circle,Daryl Beebe
2023-05-09 11:59:52,Miss Downtown Sugar Girl,Chris Standring
2023-05-09 12:05:17,Steppin Out,Paul Taylor
2023-05-09 12:09:28,100% Cotton,Nathan Mitchell
2023-05-09 12:14:14,Darlin' Darlin' Baby (Sweet Tender Love),Brian Tarquin
2023-05-09 12:18:59,When Your Soul Answers,Maysa
2023-05-09 12:21:23,Wrapped Up In Your Smile,Dave Koz
2023-05-09 12:27:20,Blue Touch,Gregg Karukas
2023-05-09 12:30:55,Minty Fresh,Steve Cole
2023-05-09 12:36:55,Easy,Tim Bowman
2023-05-09 12:40:29,It's Personal,Jimmy B
2023-05-09 12:43:29,Can You Hear Me?,Paul Hardcastle
2023-05-09 12:44:04,It's Personal,Jimmy B
2023-05-09 12:44:40,Can You Hear Me?,Paul Hardcastle
2023-05-09 12:48:53,"Softly, As in a Morning Sunrise",George Benson
2023-05-09 12:50:39, , 
2023-05-09 12:51:15,"Softly, As in a Morning Sunrise",George Benson
2023-05-09 12:52:26,It's On,Boney James
2023-05-09 12:56:34,The One,Greg Manning/Julian Vaughn
2023-05-09 13:00:42,Mambo 2000,Warren Hill
