time_stamp,song,artist
2023-05-07 13:41:48,Walk On By (64),Dionne Warwick
2023-05-07 13:47:10,Forever,Jeff Kashiwa
2023-05-07 13:52:30,Sunland,Marc Antoine
2023-05-07 13:57:16,Without Your Love,Brian Culbertson
2023-05-07 14:00:53,London Lowdown,Ronny Jordan
2023-05-07 14:07:43,Steps On The Globe,Keiko Matsui
2023-05-07 14:11:18,"Let It Flow (For ""Dr. J"")","Grover Washington, Jr./Marcus Miller"
2023-05-07 14:17:53,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-07 14:22:42,7 And 7,Paul Brown\Euge Groove
2023-05-07 14:26:16,Shining Star,Rick Braun
2023-05-07 14:29:13,The One,Greg Manning/Julian Vaughn
2023-05-07 14:35:08,Heart Seeker,Kim Waters
2023-05-07 14:38:07,Full Court Press,Ragan Whiteside
2023-05-07 14:42:18,A Love Before,Lindsey Webster
2023-05-07 14:47:04,Chill Factor,Richard Elliot
2023-05-07 14:51:50,Luminosa,Craig Chaquico
2023-05-07 14:56:36,Deja Vu,Walter Beasley
2023-05-07 14:59:35,Rock Creek Park,Blackbyrds
2023-05-07 15:04:21,From the Start,Steve Cole
2023-05-07 15:07:55,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-07 15:13:18,Love Is on the Way,Dave Koz & Chris Botti
2023-05-07 15:19:15,I Dont Mind,Maysa
2023-05-07 15:24:40,Treat Her Right,Jacob Webb
2023-05-07 15:28:14,Green Impala,Joyce Cooling
2023-05-07 15:32:22,By My Side,Gerald Albright
2023-05-07 15:32:58,Green Impala,Joyce Cooling
2023-05-07 15:33:34,By My Side,Gerald Albright
2023-05-07 15:36:33,Music Is The Key,Down To The Bone
2023-05-07 15:43:04,Nothing Can Come Between Us,Sade
2023-05-07 15:46:04,Don't You Worry 'Bout A Thing,Boney James
2023-05-07 15:50:47,Breezin',George Benson
2023-05-07 15:57:20,Everybody Get Up,Patrick Lamb
2023-05-07 16:00:53,Drive,Blake Aaron
2023-05-07 16:05:02,Into My Soul,Kirk Whalum
2023-05-07 16:09:47,Coastin',Julian Vaughn
2023-05-07 16:13:55,Simple Pleasures,Spyro Gyra
2023-05-07 16:19:14,Sing Me Your Love Song,Jonathan Butler
2023-05-07 16:22:48,Everlasting,Darren Rahn
2023-05-07 16:27:00,Pandora's Box,Chris Standring
2023-05-07 16:30:33,It's You,Lin Rountree
2023-05-07 16:31:08,Pandora's Box,Chris Standring
2023-05-07 16:31:45,It's You,Lin Rountree
2023-05-07 16:35:18,Hopscotch,Urbanator
2023-05-07 16:40:40,Cruisin' On Sunset,Mike Phillips
2023-05-07 16:44:13,Feel the Breeze,Paul Hardcastle
2023-05-07 16:49:34,Get Up And Dance,Rick Braun
2023-05-07 16:53:44,At Midnight,Bob Mamet
2023-05-07 16:58:28,KJ's Vybe,Kevin Jackson
2023-05-07 17:02:02,Rendezvous,Najee
2023-05-07 17:07:24,In the Middle of the Night,Dave Grusin
2023-05-07 17:12:08,I Keep Forgettin',Allen Hinds
2023-05-07 17:16:55,Trinity,Jackiem Joyner/Steve Oliver
2023-05-07 17:21:39,Ingele,Somi
2023-05-07 17:25:51,Night In the Algarve,Nils
2023-05-07 17:28:50,Now What,Walter Beasley
2023-05-07 17:32:25,Velocity,John E. Lawrence
2023-05-07 17:35:59,Island World,Hiroshima
2023-05-07 17:40:45,Hang Time,Michael Paulo
2023-05-07 17:44:54,Lovin You Is Easy,Maysa
2023-05-07 17:47:51,Together Again,Peter White
2023-05-07 17:53:23,It's Time,Brian Culbertson
2023-05-07 17:58:07,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-07 18:01:05,Midnight Passion,Richard Elliot
2023-05-07 18:05:49,Hi-Lo Split,Marc Antoine
2023-05-07 18:11:46,100% Cotton,Nathan Mitchell
2023-05-07 18:16:31,Static in the Attic,Chris Standring
2023-05-07 18:20:40,Spoon,Grace Kelly
2023-05-07 18:24:50,Midnight Dance,Jay Rowe
2023-05-07 18:28:23,On the Move,Count Basic
2023-05-07 18:32:33,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-07 18:37:17,Chillpill,Denny Jiosa
2023-05-07 18:41:26,Future Smooth,Ryan Montano
2023-05-07 18:46:10,The Best Is Yet to Come,"Grover Washington, Jr."
2023-05-07 18:52:04,Details,Jacob Webb
2023-05-07 18:55:01,That Special Touch,Kim Waters
2023-05-07 19:01:31,Turnabout,Fourplay
2023-05-07 19:07:26,Groove On,Euge Groove
2023-05-07 19:11:35,Just Like That,Nick Colionne
2023-05-07 19:15:43,Isn't She Lovely,David Sanborn
2023-05-07 19:20:30,Give Me the Night,George Benson
2023-05-07 19:24:38,Quantum Soul,Keith Andrew
2023-05-07 19:28:12,Everyday,Steve Cole
2023-05-07 19:32:21,Skyway,Steve Oliver
2023-05-07 19:37:07,Family Ties,Riley Richard
2023-05-07 19:40:41,What Does It Take (To Win Your Love),Peter White
2023-05-07 19:44:16,Now I Know What I've Missed,Patti Austin/Dave Grusin
2023-05-07 19:50:18,Face To Face,Chris Standring
2023-05-07 19:53:52,Wait a Little While,Dave Koz
2023-05-07 19:59:50,Taboo,Damien Escobar
2023-05-07 20:03:24,Groove With Me,Willie Bradley
2023-05-07 20:08:09,Groove Central,Lemek
2023-05-07 20:13:35,Ridin' The Wave,Vincent Ingala
2023-05-07 20:16:34,Easy,Tim Bowman
2023-05-07 20:21:18,Ashland,Randal Clark
2023-05-07 20:24:53,Smooth Soul,Erin Stevenson
2023-05-07 20:28:26,Missing You,Jackiem Joyner
2023-05-07 20:33:10,For The Cool In You,Cindy Bradley
2023-05-07 20:37:19,In This Love,Gregory Goodloe
2023-05-07 20:41:32, ,
2023-05-07 20:42:43,Detour,Boney James
2023-05-07 20:45:06,Right In There,Kombo
2023-05-07 20:49:50,Piermont Nights,Jazz Holdouts
2023-05-07 20:53:23,Coming Home,Jonathan Butler
2023-05-07 20:58:41,Steps On The Globe,Keiko Matsui
2023-05-07 21:02:49,Till The End Of Time,Chieli Minucci & Special EFX
2023-05-07 21:08:45,The One,Greg Manning/Julian Vaughn
2023-05-07 21:12:54,Rock With You,James Torme
2023-05-07 21:16:29,X Marks the Spot,Joe Sample
2023-05-07 21:20:39,Hookline,Matt Lee
2023-05-07 21:25:23,South for the Winter,Bob Mamet
2023-05-07 21:28:56,Full Circle,Daryl Beebe
2023-05-07 21:34:15,Daft Funk,Nathan East
2023-05-07 21:38:22,I've Got This,Claudia Hayden/J. White
2023-05-07 21:41:55,Sunlight,Pat Metheny
2023-05-07 21:46:44,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-07 21:50:53,Nils,Let's Bounce
2023-05-07 21:53:51,Want You,Soul Ballet
2023-05-07 21:58:35,Smoke Gets in Your Eyes,David Sanborn
2023-05-07 22:03:54,Full Bloom,Kayla Waters
2023-05-07 22:08:02,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-07 22:12:47,Bring Me Joy,Al Jarreau/George Duke/Boney James
2023-05-07 22:17:29,Aphrodisiac,Kevin Toney
2023-05-07 22:22:13,Let's Move,Eric Valentine/Richard Elliot
2023-05-07 22:25:48,Night Walk,Rick Braun
2023-05-07 22:30:41,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-07 22:35:23,If You Ask Me,Nick Colionne
2023-05-07 22:37:45,Waay Up,Brandon Marceal
2023-05-07 22:42:30,If You Love Me,Melody Gardot
2023-05-07 22:47:11,Groove Factor,Skinny Hightower
2023-05-07 22:51:56,I Wish,Najee
2023-05-07 22:55:29,Can You Feel It,Adam Hawley/Marcus Anderson
2023-05-07 22:59:03,4 On The Floor ('18),Gerald Albright
2023-05-07 23:03:48,It's You,Lin Rountree
2023-05-07 23:07:56,Take It To The Rink,Kim Scott
2023-05-07 23:12:40,Eternity,Lizz Wright
2023-05-07 23:15:38,Magic Mirror,Carol Albert
2023-05-07 23:19:48,Sandbar,Four80East
2023-05-07 23:25:43,Switch Up,Phil Denny
2023-05-07 23:30:29,Heavyweight,Slim Gambill
2023-05-07 23:34:39,So Far from Home,Dave Koz
2023-05-07 23:40:36,Nature Boy,Philip Bailey
2023-05-07 23:46:00,Deixa,Marc Antoine
2023-05-07 23:48:23,Moon Goddess,Michael Lington
2023-05-07 23:53:12,Crosstown Kids,Larry Carlton/Lee Ritenour
2023-05-07 23:57:22,Treat Her Right,Jacob Webb
2023-05-08 00:02:06,Jellybeans and Chocolate,David Benoit
2023-05-08 00:07:24,I Keep Forgettin',Allen Hinds
2023-05-08 00:11:33,Back To Back,Rick Braun
2023-05-08 00:15:07,Nothin' But Love,Boney James
2023-05-08 00:19:49,Generation U,Sean U
2023-05-08 00:24:32,Chillaxin,Euge Groove
2023-05-08 00:30:24,100% Cotton,Nathan Mitchell
2023-05-08 00:35:10,Soul Dance,Norman Brown
2023-05-08 00:38:44,Coastline Crusader,Paul Hardcastle
2023-05-08 00:42:19,Moody's Mood for Love,Quincy Jones/Take 6/Brian McKnight/Rachelle Ferrell/James Moody
2023-05-08 00:47:02,Velocity,John E. Lawrence
2023-05-08 00:50:34,Sweet Grapes,Marion Meadows
2023-05-08 00:54:06,Chameleon,Brian Bromberg
2023-05-08 00:57:40,Lazeez,Acoustic Alchemy
2023-05-08 01:02:23,Bossa Real,Kenny G
2023-05-08 01:07:10,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-08 01:10:42,Day Dreaming (remix),Natalie Cole
2023-05-08 01:14:16,Boss,Tim Bowman
2023-05-08 01:18:59,Bounce,Najee
2023-05-08 01:22:32,Right Turn Ahead,Ben Tankard
2023-05-08 01:27:14,Just Like That,Nick Colionne
2023-05-08 01:30:45,Nightfall,Kim Waters
2023-05-08 01:36:03,After We Play,Johnny Britt/Peter White
2023-05-08 01:39:34,Feels Like Heaven,Al Jarreau
2023-05-08 01:44:20,Everybody Get Up,Patrick Lamb
2023-05-08 01:48:29,Go For It,Bernie Williams
2023-05-08 01:52:01,Shaker Song,Spyro Gyra
2023-05-08 01:56:43,Hello Betty,Jeff Golub
2023-05-08 02:00:16,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-08 02:04:57,Favela,Lee Ritenour
2023-05-08 02:09:04,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-08 02:13:48,Morning Magic,Larry Carlton
2023-05-08 02:18:31,Open Road,Paula Atherton
2023-05-08 02:22:40,Iquassu Falls,Jeff Lorber
2023-05-08 02:27:24,By My Side,Gerald Albright
2023-05-08 02:30:58,Girl In The Red Dress,Gregg Karukas
2023-05-08 02:36:55,Somethin' About You,Thom Rotella
2023-05-08 02:40:27,Cherish the Day,Sade
2023-05-08 02:46:22,Deja Vu,Walter Beasley
2023-05-08 02:49:54,Affirmation,Keiko Matsui
2023-05-08 02:55:48,Cool Sensation,Tom Scott
2023-05-08 03:01:04,Emerge,Kim Scott
2023-05-08 03:05:11,Skyway,Steve Oliver
2023-05-08 03:08:43,Definition of Beautiful,Dave Koz
2023-05-08 03:14:36,Cafe Mocha,Jesse Cook
2023-05-08 03:17:32,Missing You,Randal Clark
2023-05-08 03:21:40,Friends And Strangers,Dave Grusin
2023-05-08 03:27:35,Taboo,Damien Escobar
2023-05-08 03:31:08,Out To Lunch,Oli Silk
2023-05-08 03:34:43,Woody's Gap,Roberto Vally
2023-05-08 03:39:28,When She Believed in Me,Benoit/Freeman Project/Kenny Loggins
2023-05-08 03:44:13,Coastin',Julian Vaughn
2023-05-08 03:48:57,Off Broadway,Steve Cole
2023-05-08 03:53:05,Cubanova,Marc Antoine
2023-05-08 03:57:47,Noah's Ark,Najee
2023-05-08 04:02:29,Serene,Paul Hardcastle
2023-05-08 04:06:01,That Special Touch,Kim Waters
2023-05-08 04:10:45,'Round Midnight,Kenny Rankin
2023-05-08 04:14:18,The Simple Life,Jeff Lorber
2023-05-08 04:18:26,Mahogany,Marqueal Jordan
2023-05-08 04:22:34,Morning Samba,Brian Simpson
2023-05-08 04:26:08,KJ's Vybe,Kevin Jackson
2023-05-08 04:30:50,Old School,Everette Harp
2023-05-08 04:34:58,Take It Uptown,Gino Rosaria
2023-05-08 04:38:30,I Dont Mind,Maysa
2023-05-08 04:44:26,Good Day,Peter White
2023-05-08 04:50:27,Detour,Boney James
2023-05-08 04:55:01,I Can't Help Myself,Chris Standring
2023-05-08 04:59:14,One Mint Julep,Ray Charles & Poncho Sanchez
2023-05-08 05:04:58,Global Kiss,Steve Oliver
2023-05-08 05:07:43,For The Cool In You,Cindy Bradley
2023-05-08 05:12:45,Summertime,Cyrus Chestnut/Anita Baker
2023-05-08 05:16:24,Fingerprints,Larry Carlton
2023-05-08 05:21:52,Rollin' Out,Eric Darius
2023-05-08 05:26:19,Window Of The Soul,Chuck Loeb
2023-05-08 05:29:32,Groove With Me,Willie Bradley
2023-05-08 05:34:11,You're Mine,Julian Vaughn
2023-05-08 05:38:26,Key To Paradise,Roman Street
2023-05-08 05:43:37,I'm Calling You,Marilyn Scott
2023-05-08 05:46:53,Piermont Nights,Jazz Holdouts
2023-05-08 05:50:58,Lotus Leaves,Bob James
2023-05-08 05:57:41,Simplicity,Rick Braun
2023-05-08 06:00:38,Push,Bill Evans
2023-05-08 06:06:33,Botswana Bossa Nova,David Benoit
