time_stamp,song,artist
2023-05-16 07:15:14,The Best Is Yet to Come,"Grover Washington, Jr."
2023-05-16 07:22:23,Let's Move,Eric Valentine/Richard Elliot
2023-05-16 07:26:32,The Village,Lee Ritenour
2023-05-16 07:31:17,By My Side,Gerald Albright
2023-05-16 07:35:26,You Are Everything,Ken Navarro
2023-05-16 07:39:37,Detour,Boney James
2023-05-16 07:43:46,After the Dance,Fourplay/El DeBarge
2023-05-16 07:49:40,Soul Connection,Brian Simpson
2023-05-16 07:53:48,Forever,Mindi Abair
2023-05-16 07:57:55,Missing in Venice,Rick Braun
2023-05-16 08:00:53,Kwetu,Kirk Whalum
2023-05-16 08:05:40,Coastin',Julian Vaughn
2023-05-16 08:09:50,Steppin Out,Paul Taylor
2023-05-16 08:15:09,Ingele,Somi
2023-05-16 08:18:41,Kissing a Star,Deepak Thettu
2023-05-16 08:22:14,Rain on Fire,Yulara
2023-05-16 08:27:33,Escape,Adam Hawley
2023-05-16 08:31:05,Missing You,Randal Clark
2023-05-16 08:36:23,On Her Wings,Pieces of a Dream
2023-05-16 08:39:20,Give Me the Night,George Benson
2023-05-16 08:45:16,The Spoken Word,Vibes Alive
2023-05-16 08:48:12,All For One,Allen Carman Project
2023-05-16 08:52:20,I'm All Ears,Cindy Bradley
2023-05-16 08:57:40,Heavyweight,Slim Gambill
2023-05-16 09:01:12,Let Me Count the Ways,Dave Koz
2023-05-16 09:05:19,Silverbird,Jeff Jarvis
2023-05-16 09:09:27,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-16 09:14:10,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-16 09:19:30,Serendipity,Pamela Williams
2023-05-16 09:23:02,Night In the Algarve,Nils
2023-05-16 09:26:35,Look What's Happened,Shilts
2023-05-16 09:30:43,Coming Home,Jonathan Butler
2023-05-16 09:36:37,She Loves The Water,Cal Harris Jr.
2023-05-16 09:41:22,Stand Up!,Roberto Restuccia
2023-05-16 09:45:29,Love You Like,Pete Belasco
2023-05-16 09:50:48,Stoned Soul Picnic,Ken Navarro
2023-05-16 09:55:31,Just As You Are,Everette Harp
2023-05-16 10:00:16,Magic Mirror,Carol Albert
2023-05-16 10:04:24,Stylin',Gregory Goodloe
2023-05-16 10:05:00,Magic Mirror,Carol Albert
2023-05-16 10:05:35,Stylin',Gregory Goodloe
2023-05-16 10:09:44,On A Roll,Quintin Gerard W.
2023-05-16 10:13:17,Initiate,Julian Vaughn
2023-05-16 10:17:26,Windmills Of Your Mind,David Sanborn/Randy Crawford
2023-05-16 10:22:09,Sandcastles,Brian Culbertson
2023-05-16 10:26:15,Water to Drink (Agua de Beber),Lee Ritenour/Dave Grusin
2023-05-16 10:31:33,Missing You,Jackiem Joyner
2023-05-16 10:36:51,First Flight,Dirk Richter
2023-05-16 10:41:00,7 And 7,Paul Brown\Euge Groove
2023-05-16 10:44:33,Holding Back The Years,Simply Red
2023-05-16 10:48:42,Lost Summer,Jazzmasters
2023-05-16 10:54:01,Traveling Mood,Adam Hawley/Julian Vaughn
2023-05-16 10:58:11,Everybody Get Up,Patrick Lamb
2023-05-16 11:02:19,Night After Night,Peter White
2023-05-16 11:07:03,Funky D,Steve Cole
2023-05-16 11:11:49,Groove Central,Lemek
2023-05-16 11:16:32,Moving On,Keiko Matsui
2023-05-16 11:21:52,Lady Love Me (One More Time),George Benson
2023-05-16 11:25:27,Somethin' About You,Thom Rotella
2023-05-16 11:29:35,Ain't No Sunshine,Boney James
2023-05-16 11:33:43,Just Like That,Nick Colionne
2023-05-16 11:37:52,Velas,Quincy Jones/Toots Thielemans
2023-05-16 11:41:25,Let's Have a Good Time,The Braxton Brothers
2023-05-16 11:44:57,Smooth Soul,Erin Stevenson
2023-05-16 11:45:33,Let's Have a Good Time,The Braxton Brothers
2023-05-16 11:46:08,Smooth Soul,Erin Stevenson
2023-05-16 11:49:05,Don't Look Back,Dave Koz
2023-05-16 11:53:51,Bringing Down the House,Ken Navarro
2023-05-16 11:58:34,Taboo,Damien Escobar
2023-05-16 12:01:32,Song for DiFang,Kenny Garrett
2023-05-16 12:06:15,The Traveler,Earl Klugh
2023-05-16 12:10:22,Piermont Nights,Jazz Holdouts
2023-05-16 12:14:31,Iquassu Falls,Jeff Lorber
2023-05-16 12:19:50,La Luna,Matt Bianco f/Basia
2023-05-16 12:24:37,Full Court Press,Ragan Whiteside
2023-05-16 12:28:10,I Ain't Mad Atcha,Chris Standring
2023-05-16 12:32:17,Never Alone,Jeff Beck
2023-05-16 12:36:25,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-16 12:41:09,Generation U,Sean U
2023-05-16 12:45:17,That's Enough for Me,Patti Austin
2023-05-16 12:50:02,Come What May,Najee
2023-05-16 12:54:11,The Conversation,Avenue Blue
2023-05-16 13:00:05,Deja Vu,Walter Beasley
2023-05-16 13:03:03,Santa Lucia,Roman Street
2023-05-16 13:07:11,Slam Dunk,Gerald Albright
2023-05-16 13:10:44,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-16 13:14:16,Take Me There,Jackiem Joyner
2023-05-16 13:19:00,As Long As We're Both Together,Michael Franks
2023-05-16 13:23:10,Coastline Crusader,Paul Hardcastle
2023-05-16 13:27:55,Bright,Peter White
2023-05-16 13:30:55,Ridin' The Wave,Vincent Ingala
2023-05-16 13:35:04,Free To Be,Kim Scott
2023-05-16 13:39:50,Feel The Breeze,Shaun LaBelle/Patrice Rushen
2023-05-16 13:44:00,Simplicity,Rick Braun
2023-05-16 13:48:09,Pipo's Song,SPYRO GYRA
2023-05-16 13:52:55,Go,Brian Culbertson
2023-05-16 13:57:05,Easy,Tim Bowman
2023-05-16 14:01:14,Rikke,David Sanborn
2023-05-16 14:07:09,Going Home,Jonathan Butler
2023-05-16 14:11:55,Steps On The Globe,Keiko Matsui
2023-05-16 14:16:05,Got It Goin' On,Steve Cole
2023-05-16 14:19:37,Biggest Part Of Me,Take 6
2023-05-16 14:23:48,Hookline,Matt Lee
2023-05-16 14:27:56,Hideaway,The Rippingtons
2023-05-16 14:33:17,For The Cool In You,Cindy Bradley
2023-05-16 14:38:01,Highway 70,Gerald Albright
2023-05-16 14:42:10,Marrakesh,Acoustic Alchemy
2023-05-16 14:45:43,I Dont Mind,Maysa
2023-05-16 14:50:28,Trying To Get Back Home,Bill Heller
2023-05-16 14:51:03, ,
2023-05-16 14:52:14,Trying To Get Back Home,Bill Heller
2023-05-16 14:54:36,Joy Ride,Adam Hawley
2023-05-16 14:59:19,The One,Greg Manning/Julian Vaughn
2023-05-16 15:01:45, ,
2023-05-16 15:03:01,The One,Greg Manning/Julian Vaughn
2023-05-16 15:04:18, ,
2023-05-16 15:06:05,X Marks the Spot,Joe Sample
2023-05-16 15:06:41, ,
2023-05-16 15:09:03,Simple,Warren Hill
2023-05-16 15:12:01, ,
2023-05-16 15:12:37,If You Ask Me,Nick Colionne
2023-05-16 15:14:59, ,
2023-05-16 15:19:08,Lately,Anita Baker
2023-05-16 15:19:44, ,
2023-05-16 15:23:20,Dreamin',Chris Godber
2023-05-16 15:24:31, ,
2023-05-16 15:29:16,KJ's Vybe,Kevin Jackson
2023-05-16 15:31:37, ,
2023-05-16 15:32:48,KJ's Vybe,Kevin Jackson
2023-05-16 15:33:59, ,
2023-05-16 15:36:56,The Funky Bunch,Euge Groove
2023-05-16 15:38:07, ,
2023-05-16 15:38:43,Night In the Algarve,Nils
2023-05-16 15:39:54, ,
2023-05-16 15:44:39,Gettin' Over You,Brian Culbertson
2023-05-16 15:45:50, ,
2023-05-16 15:49:22,Unlimited Love,Jazzmasters
2023-05-16 15:50:34, ,
2023-05-16 15:52:56,Unlimited Love,Jazzmasters
2023-05-16 15:55:17,Skyway,Steve Oliver
2023-05-16 15:56:30, ,
2023-05-16 15:57:41,Skyway,Steve Oliver
2023-05-16 15:58:52, ,
2023-05-16 16:01:50,Groovin' J,Jacob Webb
2023-05-16 16:03:01,Feels So Right,Blake Aaron
2023-05-16 16:04:13, ,
2023-05-16 16:05:59,Feels So Right,Blake Aaron
2023-05-16 16:07:11,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-16 16:08:57, ,
2023-05-16 16:10:08,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-16 16:10:44,Boss,Tim Bowman
2023-05-16 16:11:55, ,
2023-05-16 16:14:17,Boss,Tim Bowman
2023-05-16 16:14:52, ,
2023-05-16 16:16:03,Secrets of Love,Al Jarreau
2023-05-16 16:17:14, ,
2023-05-16 16:17:49,Secrets of Love,Al Jarreau
2023-05-16 16:19:01, ,
2023-05-16 16:20:47,Heavyweight,Slim Gambill
2023-05-16 16:21:59, ,
2023-05-16 16:23:10,Heavyweight,Slim Gambill
2023-05-16 16:24:57, ,
2023-05-16 16:26:07,London Underground,Gregg Karukas
2023-05-16 16:27:18, ,
2023-05-16 16:27:54,London Underground,Gregg Karukas
2023-05-16 16:29:05,Moon Goddess,Michael Lington
2023-05-16 16:30:16, ,
2023-05-16 16:32:03,Moon Goddess,Michael Lington
2023-05-16 16:33:14, ,
2023-05-16 16:33:49,Ellen,Brian Bromberg
2023-05-16 16:36:11, ,
2023-05-16 16:36:47,Ellen,Brian Bromberg
2023-05-16 16:37:58, ,
2023-05-16 16:39:10,Ellen,Brian Bromberg
2023-05-16 16:39:46, ,
2023-05-16 16:40:57,Velocity,John E. Lawrence
2023-05-16 16:42:08, ,
