time_stamp,song,artist
2022-12-19 18:00:19,Boss,Tim Bowman
2022-12-19 18:05:17,Ready Or Not,Paula Atherton
2022-12-19 18:08:22,The Little Drummer Boy,Maysa
2022-12-19 18:13:19,Cafe Amore,Spyro Gyra
2022-12-19 18:18:13,Do It Again,Philippe Saisse
2022-12-19 18:23:05,Let's Get Down Tonight,Adam Hawley
2022-12-19 18:27:19,Jingle Blues,Rick Braun
2022-12-19 18:30:57,Summer Nights,Impromp2
2022-12-19 18:35:16,Step To This,Nick Colionne
2022-12-19 18:38:55,Funky D,Steve Cole
2022-12-19 18:43:44,Say It Aint Good To Ya,Byron Miller
2022-12-19 18:48:35,As,Wendy Moten
2022-12-19 18:51:38,Deck The Halls,Chris Standring
2022-12-19 18:54:40,Stickwidit,Carl Cox
2022-12-19 18:58:18,GrooveLatino,Hiroshima
2022-12-19 19:01:58,Hustle,Jazz Funk Soul
2022-12-19 19:05:01,Christmas Waltz,David Benoit Trio/Jane Monheit
2022-12-19 19:09:14,City Life,Michael Lington
2022-12-19 19:09:51,Christmas Waltz,David Benoit Trio/Jane Monheit
2022-12-19 19:10:28,City Life,Michael Lington
2022-12-19 19:14:06,'Til We're Together Again,Rippingtons
2022-12-19 19:18:55,Missing You,Randal Clark
2022-12-19 19:23:08,Winter Wonderland,Chris Botti
2022-12-19 19:27:22,Ready to Hang,Wayman Tisdale
2022-12-19 19:29:46,Crush,Blake Aaron
2022-12-19 19:30:23,Ready to Hang,Wayman Tisdale
2022-12-19 19:30:59,Crush,Blake Aaron
2022-12-19 19:34:36,Katherine,Jeff Lorber
2022-12-19 19:39:24,Bring It Back,Boney James
2022-12-19 19:43:00,Palm Strings,Marc Antoine
2022-12-19 19:47:51,Christmas Time is Here,Ashleigh Smith
2022-12-19 19:51:27,Sandcastles,Brian Culbertson
2022-12-19 19:56:52,Coupe DeVille,Brian Bromberg
2022-12-19 20:01:04,Coupe de Ville,Bona Fide
2022-12-19 20:04:03,I'll Be Home For Christmas,Brian McKnight
2022-12-19 20:06:28,To The End Of The World,Pat Metheny Group
2022-12-19 20:18:31,Undun,Steve Cole
2022-12-19 20:23:25,After We Play,Johnny Britt/Peter White
2022-12-19 20:27:40,Greensleeves,Kenny G
2022-12-19 20:31:20,Good To Go,Steve Oliver
2022-12-19 20:35:33,Coastline Crusader,Paul Hardcastle
2022-12-19 20:38:33,Take Five/In Three,Sekou Bunch
2022-12-19 20:45:13,Forever (Without a Doubt),Deepak Thettu/Judah Sealy
2022-12-19 20:49:27,Giving You The Best That I Got,Anita Baker
2022-12-19 20:53:04,What Child Is This,Ronny Smith
2022-12-19 20:57:54,Superstar,Riley Richard
2022-12-19 21:02:06,Worlds Outside,Chris Botti
2022-12-19 21:07:01,After Party,David P Stevens
2022-12-19 21:10:41,Bridge over the Stars,Keiko Matsui
2022-12-19 21:13:43,Silent Night,Michael Lington
2022-12-19 21:18:03,New Bossa,Les Sabler
2022-12-19 21:21:40,Buy Me Love,Chance Howard/Candy Dulfer
2022-12-19 21:25:55,Deep into It,Larry Carlton
2022-12-19 21:30:45,Pioneer Town,David Benoit
2022-12-19 21:34:56,RudolphThe Red-Nosed Reindeer,Dave Koz
2022-12-19 21:39:11,Millennium Skyway,Paul Hardcastle
2022-12-19 21:45:15,Workin',Jazz Holdouts
2022-12-19 21:48:21,Hang on to Your Love,Sade
2022-12-19 21:55:01,All I Want For Christmas,Herb Alpert
2022-12-19 21:57:26,Passport to Paradise,Elan Trotman
2022-12-19 21:59:49,Spooky,Marc Antoine
2022-12-19 22:04:38,Motor City Moves,J White/Lin Rountree
2022-12-19 22:08:55,Water to Drink (Agua de Beber),Lee Ritenour/Dave Grusin
2022-12-19 22:12:35, ,
2022-12-19 22:13:11,Water to Drink (Agua de Beber),Lee Ritenour/Dave Grusin
2022-12-19 22:14:24,Have Yourself A Merry Little Christmas,Jonathan Butler
2022-12-19 22:18:01,Wait and See,Karla Leal
2022-12-19 22:21:05,Slowly But Surely,Walter Beasley
2022-12-19 22:26:35,Shelter Island (Remix),Cal Harris Jr.
2022-12-19 22:30:14,Everyone But You,Cindy Bradley
2022-12-19 22:34:31,Let's Get Up,Kyle Schroeder
2022-12-19 22:38:43,Let It Snow,India Arie/Joe Sample
2022-12-19 22:40:35,Shake,Jesse Cook
2022-12-19 22:44:51,Stone Cold,Pamela Williams
2022-12-19 22:49:06,Rehab,Jeff Lorber
2022-12-19 22:52:09,I Can’t Wait For Christmas,Mindi Abair/Vincent Ingala/Lindsey Webster/Adam Hawley
2022-12-19 22:56:22,A Coastal Breeze,A. Ray Fuller
2022-12-19 22:59:24,Sky Watcher,Brian Simpson
2022-12-19 23:02:27,Broken Promises,Quintin Gerard W.
2022-12-19 23:06:48,Regroovable,Chris Botti
