time_stamp,song,artist
2022-12-19 03:07:18,Sleigh Ride,Jonathan Butler
2022-12-19 03:10:57,Joy Dance,Kim Waters
2022-12-19 03:15:11,Believe,Erin Stevenson/Paul Brown
2022-12-19 03:19:27,Rewind,Euge Groove
2022-12-19 03:23:06,After Party,David P Stevens
2022-12-19 03:27:54,Santa Claus Is Coming to Town,Dave Koz
2022-12-19 03:30:19,Silverado,Fourplay
2022-12-19 03:36:21,Let It Breathe,Michael Broening
2022-12-19 03:39:59,Never Say Goodbye,Kurt Elling
2022-12-19 03:44:47,Jingle Bells,Jay Rowe
2022-12-19 03:50:51,The Drive,Geneve 5
2022-12-19 03:53:15,Nite Train,Nick Colionne
2022-12-19 03:58:05,Turkish,Rick Braun
2022-12-19 04:01:44,Walk on By,Peter White
2022-12-19 04:07:10,Carol Of The Bells,Al Jarreau
2022-12-19 04:11:24,Montreux,Walter Beasley
2022-12-19 04:14:25,Saturday Cool,Brian Simpson
2022-12-19 04:19:14,Jump Start,Nils
2022-12-19 04:24:02,Journey To Love,Nathan Mitchell/Kirk Whalum
2022-12-19 04:28:16,Watching the Snow,Michael Franks
2022-12-19 04:33:06,Catwalk,Fantasy Band
2022-12-19 04:38:35,Pastel Leather,Althea Rene
2022-12-19 04:43:26,Why Not,Marc Antoine
2022-12-19 04:47:04,Silent Night,Ben Tankard/Donald Hayes
2022-12-19 04:48:52,Kiss The Sky,Ron Bosse
2022-12-19 04:53:06,Yearning for Your Love,Alex Bugnon
2022-12-19 05:00:19,Force,Judah Sealy
2022-12-19 05:03:20,After the Storm,Norman Brown
2022-12-19 05:06:59,Christmas Time Is Here,Warren Wolf
2022-12-19 05:12:58,Convergency,Candy Dulfer
2022-12-19 05:17:11,If I Didn't Have Love,Chelsea Nichole
2022-12-19 05:19:00,Can't Let You Go (The Sha la Song),Dave Koz
2022-12-19 05:23:14,Flow,Ace Livingston
2022-12-19 05:28:02,The Christmas Song,Boney James
2022-12-19 05:31:01,European Comfort,Gota
2022-12-19 05:35:15,La Lluvia,Al Di Meola/Philippe Saisse/Ivan Lopez
2022-12-19 05:40:05,Nothing Ever Hurt Like You,Mindi Abair
2022-12-19 05:44:18,Could It Be I'm Falling in Love,Peter White
2022-12-19 05:49:42,White Christmas,Norah Jones
2022-12-19 05:51:32, ,
2022-12-19 05:52:43,Hustle,Jazz Funk Soul
2022-12-19 05:56:19,In Your Eyes,Dan Siegel
2022-12-19 05:59:21,Off The Top,Kim Scott
2022-12-19 06:03:33,Blue Touch,Gregg Karukas
2022-12-19 06:08:57,Away In A Manger,Jonathan Butler
2022-12-19 06:11:58,Turkish,Rick Braun
2022-12-19 06:16:09,Roseland,Acoustic Alchemy
2022-12-19 06:20:23,Taking Control,Gerald Albright
2022-12-19 06:23:59,Secret Sauce,Paul Brown
2022-12-19 06:28:11,Winter Wonderland,Ray Charles
2022-12-19 06:32:21,Toronto,Steve Cole
2022-12-19 06:35:21,Co-Motion,Lemek
2022-12-19 06:40:11,Spellbound,Joe Sample
2022-12-19 06:43:12,All I Want For Christmas,Kirk Whalum
2022-12-19 06:48:00,Now Love Has No End,Michael Franks/Valerie Simpson
2022-12-19 06:54:01,Love Planet,Mark Etheredge
2022-12-19 06:58:12,Details,Jacob Webb
2022-12-19 07:02:22,Paradigm Shift,Carol Albert/Paul Brown
2022-12-19 07:06:33,Sweet Summer Nights,Najee
2022-12-19 07:10:45,Have Yourself A Merry Little Christmas,Marlena Shaw
2022-12-19 07:14:59,New Bossa,Les Sabler
2022-12-19 07:18:35,Ju Ju's Groove,Julian Vaughn
2022-12-19 07:22:46,Dave G,David Benoit
2022-12-19 07:25:48,November's Child,Special EFX/Chieli Minucci
2022-12-19 07:31:11,Feliz Navidad,Tom Scott
2022-12-19 07:34:48,El Jaguar,Strunz & Farah
2022-12-19 07:40:11,Joy Dance,Kim Waters
2022-12-19 07:43:51,As,Wendy Moten
2022-12-19 07:48:06,White Christmas,David Garfield
2022-12-19 07:51:43,A Coastal Breeze,A. Ray Fuller
2022-12-19 07:55:59,Notorious,Rick Braun
2022-12-19 08:00:13,Montreux,Walter Beasley
2022-12-19 08:03:44,Sand Castle,Marc Antoine
2022-12-19 08:07:59,Perfect Timing,Lisa Addeo
2022-12-19 08:12:54,Into The Light,Darren Rahn
2022-12-19 08:15:56,My Favorite Things,Cyrus Chestnut/Anita Baker
2022-12-19 08:19:38,Easy Like Sunday Morning,Paul Jackson Jr.
2022-12-19 08:25:42,Doctor's Orders,Phillip Doc Martin
2022-12-19 08:28:45,Ernie,Acoustic Alchemy
2022-12-19 08:31:48,Nothing Ever Hurt Like You,Mindi Abair
2022-12-19 08:36:40,Lights Out San Francisco,Craig Chaquico
2022-12-19 08:40:17,The Steppe,Jeff Lorber Fusion
2022-12-19 08:45:46,The Holiday's On!,Joyce Cooling
2022-12-19 08:48:10,Savanna,Dan Siegel
2022-12-19 08:51:51,Blue Sphere,Lars Taylor
2022-12-19 08:56:44,Eddie's Groove,Gerald Albright
2022-12-19 08:59:47,She Loves The Water,Cal Harris Jr.
2022-12-19 09:04:06,Grown Up Christmas List,Michael Bublé
2022-12-19 09:08:23,Free As The Wind,Jazzmasters
2022-12-19 09:12:37,Swagster,Jeff Golub
2022-12-19 09:16:57,Let It Breathe,Michael Broening
2022-12-19 09:20:00,Send Me Some Snow,Chris Standring/Kathrin Shorr
2022-12-19 09:23:43,Conversation Piece,Wayman Tisdale ft. Bob James
2022-12-19 09:29:12,Convergency,Candy Dulfer
2022-12-19 09:31:39,Boulevard,Peter White
2022-12-19 09:37:43,Say It Aint Good To Ya,Byron Miller
2022-12-19 09:42:00,Secrets Told,Kim Waters
2022-12-19 09:46:54,Coastin',Boney James/Lalah Hathaway
2022-12-19 09:50:34,Joy To The World,Jay Rowe
2022-12-19 09:54:17,Paradigm Shift,Carol Albert/Paul Brown
2022-12-19 09:57:58,Boom Town,Richard Elliot
2022-12-19 10:01:37,This Is The Good One,Kombo
2022-12-19 10:07:12,My Present,Michael Franks
2022-12-19 10:10:55,Will's Chill,David Benoit
2022-12-19 10:16:18,Swing Shift,Chris Camozzi
2022-12-19 10:21:13,Perfect Timing,Lisa Addeo
