time_stamp,song,artist
2022-12-14T20:33:55Z,Brazilia,Wayman Tisdale
2022-12-14T20:38:18Z,Tickle Time,Herb Alpert
2022-12-14T20:40:08Z,Lotus Leaves,Bob James
2022-12-14T23:27:17Z,Still a Friend of Mine,Incognito
2022-12-14T23:28:02Z,Little Drummer Boy's Dream,Chieli Minnuci
2022-12-14T23:32:31Z,Big Shot,3rd Force
2022-12-14T23:40:38Z,Put The Top Down,Dave Koz
2022-12-14T23:50:38Z,Vision Accomplished,Pieces of a Dream
2022-12-14T23:53:47Z,Lady Love Me (One More Time),George Benson
2022-12-14T23:57:31Z,Five Favorite Things,Kim Scott
2022-12-15T00:01:15Z,Kiss The Sky,Ron Bosse
2022-12-15T00:05:35Z,Electric Relaxation,Jeff Lorber
2022-12-15T00:09:19Z,Oh Christmas Tree,Marcus Anderson
2022-12-15T00:22:03Z,I'm Waiting For You,Jackiem Joyner
2022-12-15T00:29:45Z,Silver Bells,Michael Lington
2022-12-15T00:33:30Z,Romance Dance,Peter White
2022-12-15T00:44:07Z,Waiting In Vain,Nicole Henry
2022-12-15T00:57:12Z,Renaissance,Chieli Minucci
2022-12-15T01:05:55Z,Marrakesh,Acoustic Alchemy
2022-12-15T01:10:17Z,"Baby, It's Cold Outside",Vanessa Williams & Bobby Caldwell
2022-12-15T01:20:15Z,Sunny Side Up,Freddie Ravel
2022-12-15T01:23:23Z,Groovers and Shakers,Blake Aaron
2022-12-15T01:30:54Z,The First Noel,Will Downing
2022-12-15T01:35:50Z,Cruisin Down The Road,Greg Manning f. Vincent Ingala
2022-12-15T01:42:41Z,Eastside,Four80East
2022-12-15T01:50:11Z,Let It Snow,Brian Bromberg/Maysa/Chris Walker
2022-12-15T01:53:57Z,Passport to Paradise,Elan Trotman
2022-12-15T01:57:39Z,It's Time,Brian Culbertson
2022-12-15T02:05:46Z,Good Morning,Walter Beasley
2022-12-15T02:17:42Z,SaSSaY,Paul Jackson Jr.
2022-12-15T02:22:38Z,Rapture,Incognito
2022-12-15T02:27:03Z,Slam Dunk,Euge Groove
2022-12-15T02:35:08Z,Do You Hear What I Hear?,David Benoit
2022-12-15T02:39:33Z,Another Day In Paradise,Boney James
2022-12-15T02:47:02Z,Deep Into My Soul,Gerald Albright
2022-12-15T02:55:10Z,In Too Deep,Pieces Of A Dream
2022-12-15T02:58:52Z,Fly Like an Eagle,Ed Hamilton
2022-12-15T03:08:12Z,Snap,Nicholas Cole
2022-12-15T03:12:00Z,Have Yourself A Merry Little Christmas - Exclusive,Lindsey Webster
2022-12-15T03:21:57Z,Dressed To Chill,Marion Meadows
2022-12-15T03:25:08Z,Cool Shades,Chris Standring
2022-12-15T03:35:09Z,I'll Be Home For Christmas,Brian McKnight
2022-12-15T03:38:13Z,Going With The Flow,Willie Bradley
2022-12-15T03:45:04Z,This Is Love,Lee Ritenour
2022-12-15T03:50:00Z,All I Want For Christmas,Kirk Whalum
2022-12-15T03:56:51Z,Window Of The Soul,Chuck Loeb
2022-12-15T04:05:09Z,Happy Go Lucky,Paul Hardcastle
2022-12-15T04:08:51Z,Christmas Is,Vanessa Williams
2022-12-15T04:18:11Z,You Are Everything,Ken Navarro
2022-12-15T04:23:12Z,U R the 1,Warren Hill
2022-12-15T04:31:23Z,Hark The Herald Angels Sing,Jessy J
2022-12-15T04:36:27Z,Chasing Shadows,Herb Alpert
2022-12-15T04:48:57Z,O Christmas Tree,Julian Vaughn
2022-12-15T04:56:27Z,JJ's Strut,Ragan Whiteside
2022-12-15T05:04:37Z,Chill Factor,Richard Elliot
2022-12-15T05:10:17Z,My Favorite Time Of Year,Peter Cincotti
2022-12-15T05:17:51Z,Flying East,Fourplay
2022-12-15T05:24:41Z,Cruisin' Down Ocean Drive,The Rippingtons
2022-12-15T05:27:49Z,Electric Shock,Matt Willard
2022-12-15T05:32:51Z,Angels We Have Heard on High,David Benoit
2022-12-15T05:37:12Z,As She Moves,Walter Beasley Project
2022-12-15T05:47:50Z,Lowdown,Boz Scaggs
2022-12-15T06:00:54Z,Cold Duck Time,Jeff Golub
2022-12-15T06:10:12Z,Tequila Moon,Jessy J
2022-12-15T06:15:11Z,Favorite Things,Kenya/Gerald Albright
2022-12-15T06:22:38Z,Do It in Luxury,Chris Botti
2022-12-15T08:36:25Z,Driftin',Earl Klugh
2022-12-15T08:43:19Z,One for L.C. (For Larry Carlton),Grant Geissman
2022-12-15T08:48:22Z,S7ven Large,Euge Groove
2022-12-15T08:53:25Z,White Christmas,Norah Jones
2022-12-15T09:04:42Z,God Rest Ye Merry Gentlemen,Boney James
2022-12-15T09:12:50Z,What's Going On,Peter White
2022-12-15T09:22:54Z,The Christmas Song,Chris Botti
2022-12-15T09:27:52Z,101 Eastbound,Fourplay
2022-12-15T09:36:38Z,Caribbean Breeze,Rippingtons
2022-12-15T09:49:45Z,Soldier of Love,Sade
2022-12-15T09:58:33Z,Burma Road,Greg Adams
2022-12-15T10:07:18Z,Silent Night,Take 6
2022-12-15T10:10:24Z,Old School,Everette Harp
2022-12-15T10:18:35Z,Riders on the Storm,O'2L
2022-12-15T10:24:14Z,I Wonder as I Wander,New York Voices
2022-12-15T10:29:14Z,Avenue,Paul Taylor
2022-12-15T10:37:24Z,See What I'm Sayin'?,Boney James
2022-12-15T10:46:48Z,Find It In Your Heart,Michael McDonald
2022-12-15T10:52:32Z,Have Yourself a Merry Little Christmas,Tom Braxton
2022-12-15T11:01:51Z,Rue de la Soleil,David Benoit
2022-12-15T11:05:38Z,New Heights,Steve Oliver
2022-12-15T11:08:46Z,Winter Wonderland,Jessy J
2022-12-15T11:20:36Z,Tropical,Chuck Loeb
2022-12-15T11:28:11Z,My Little Drum,Rick Braun
2022-12-15T11:32:36Z,Corner Pocket,Richard Elliot
2022-12-15T11:41:13Z,Last Day of Summer,Eric Marienthal
2022-12-15T11:51:18Z,Say It Again,Steve Cole
2022-12-15T12:03:55Z,Luminosa,Craig Chaquico
2022-12-15T12:12:03Z,The First Noel,Yellowjackets/Jean Baylor
2022-12-15T12:18:23Z,Pusherman,Jeff Golub
2022-12-15T12:22:10Z,Midnight Thunder,Spyro Gyra
2022-12-15T12:30:24Z,Rudolph The Rednose Reindeer - Frosty The Snowman,Kenny G
2022-12-15T12:35:26Z,Third World,Norman Brown
2022-12-15T12:44:54Z,The Way Home,Chris Botti
2022-12-15T12:53:43Z,The World Is A Ghetto,Phil Perry
2022-12-15T13:05:50Z,Kisses in the Rain,Rick Braun
